experience_coding,python_user,r_user,sql_user,most_used,compensation
10.2,TRUE,TRUE,TRUE,TensorFlow,55184
0.57,TRUE,FALSE,FALSE,TensorFlow,369
0.32,TRUE,TRUE,TRUE,Scikit-learn,69146
4.9,TRUE,FALSE,TRUE,Keras,55260
22,TRUE,FALSE,TRUE,Scikit-learn,108291
15.2,TRUE,TRUE,TRUE,TensorFlow,602
0.96,TRUE,FALSE,FALSE,PyTorch,62246
12.3,TRUE,TRUE,FALSE,None,12019
2.6,TRUE,FALSE,FALSE,Scikit-learn,4573
14.8,TRUE,FALSE,TRUE,Scikit-learn,111982
10.2,TRUE,TRUE,FALSE,None,15926
0,FALSE,FALSE,FALSE,None,66579
3.3,TRUE,TRUE,TRUE,Scikit-learn,1165
2.5,TRUE,FALSE,TRUE,PyTorch,116094
2.8,TRUE,FALSE,FALSE,Scikit-learn,124903
2.4,TRUE,FALSE,FALSE,Scikit-learn,9535
5.8,FALSE,FALSE,FALSE,None,2112
28.1,TRUE,FALSE,FALSE,Scikit-learn,8005
0.5,TRUE,TRUE,FALSE,Scikit-learn,68649
7.3,TRUE,TRUE,TRUE,PyTorch,81303
1,TRUE,FALSE,FALSE,Scikit-learn,70546
8.4,TRUE,FALSE,TRUE,TensorFlow,1503
3.9,TRUE,TRUE,TRUE,Keras,72104
1.6,TRUE,FALSE,FALSE,None,72218
2.1,TRUE,FALSE,TRUE,None,59270
19.8,FALSE,FALSE,TRUE,Scikit-learn,27907
0.9,FALSE,FALSE,FALSE,Scikit-learn,51739
22.9,TRUE,FALSE,FALSE,PyTorch,58055
1.3,TRUE,FALSE,TRUE,Scikit-learn,72437
3.9,TRUE,FALSE,TRUE,Scikit-learn,77433
3.7,TRUE,TRUE,FALSE,Scikit-learn,54931
4.8,TRUE,TRUE,FALSE,None,37446
19.5,TRUE,FALSE,FALSE,Scikit-learn,39126
3,TRUE,FALSE,FALSE,Scikit-learn,72508
4.2,FALSE,TRUE,FALSE,None,69527
5.5,TRUE,FALSE,TRUE,Scikit-learn,52657
2.9,TRUE,TRUE,FALSE,Scikit-learn,1196
12.1,TRUE,FALSE,FALSE,None,110634
0.54,TRUE,FALSE,FALSE,None,60276
20.5,TRUE,FALSE,TRUE,TensorFlow,5429
0.96,FALSE,FALSE,FALSE,None,55817
0.74,TRUE,TRUE,FALSE,None,65600
24.7,TRUE,TRUE,TRUE,PyTorch,210
0,FALSE,FALSE,FALSE,None,14799
3.4,TRUE,FALSE,TRUE,None,60182
0.47,TRUE,FALSE,FALSE,TensorFlow,68608
1,TRUE,TRUE,FALSE,Scikit-learn,22603
0.82,FALSE,FALSE,FALSE,None,2989
1.5,TRUE,TRUE,FALSE,TensorFlow,50490
0.51,TRUE,FALSE,FALSE,None,58626
0.94,TRUE,FALSE,FALSE,None,434
2.6,FALSE,FALSE,TRUE,None,1667
0.84,TRUE,FALSE,TRUE,Keras,10865
4.9,TRUE,FALSE,FALSE,TensorFlow,25132
10.4,TRUE,FALSE,TRUE,PyTorch,26816
4.9,TRUE,FALSE,TRUE,Scikit-learn,7458
0.55,TRUE,FALSE,TRUE,None,116
0.54,TRUE,FALSE,TRUE,None,51026
13.4,FALSE,FALSE,TRUE,None,22662
4.8,TRUE,FALSE,FALSE,Keras,13942
5.1,FALSE,TRUE,TRUE,None,65126
2.2,TRUE,FALSE,TRUE,Keras,7448
1.6,TRUE,FALSE,FALSE,TensorFlow,53580
4,TRUE,FALSE,FALSE,TensorFlow,3321
17.6,FALSE,TRUE,FALSE,None,254131
2.7,TRUE,FALSE,FALSE,None,65088
2.8,TRUE,TRUE,TRUE,TensorFlow,54643
0,FALSE,FALSE,FALSE,None,1681
0.89,FALSE,FALSE,FALSE,None,219
9,TRUE,FALSE,FALSE,Scikit-learn,90239
7.6,TRUE,FALSE,FALSE,None,9074
0.96,TRUE,FALSE,FALSE,None,8222
15.7,FALSE,FALSE,FALSE,Scikit-learn,69620
1.2,TRUE,FALSE,FALSE,Scikit-learn,191
7.6,TRUE,FALSE,TRUE,Keras,26303
0.26,TRUE,FALSE,FALSE,None,69076
3.8,TRUE,FALSE,FALSE,Keras,73511
11.3,FALSE,TRUE,FALSE,None,21412
22.9,TRUE,TRUE,TRUE,Scikit-learn,55341
9.5,TRUE,FALSE,FALSE,Scikit-learn,108267
1.3,TRUE,FALSE,FALSE,PyTorch,59114
0.5,TRUE,FALSE,FALSE,None,63563
0.27,TRUE,TRUE,TRUE,None,62337
2.8,TRUE,FALSE,FALSE,None,52915
0.24,FALSE,FALSE,FALSE,TensorFlow,843
1.3,TRUE,FALSE,FALSE,TensorFlow,50904
7.5,TRUE,FALSE,TRUE,None,73529
0.54,TRUE,FALSE,FALSE,Scikit-learn,197
2.9,FALSE,FALSE,FALSE,None,71543
10.8,TRUE,FALSE,TRUE,Keras,60015
3.9,TRUE,FALSE,FALSE,Scikit-learn,50119
3.5,TRUE,FALSE,FALSE,None,73159
2.8,TRUE,FALSE,TRUE,Scikit-learn,62758
2.3,FALSE,FALSE,TRUE,None,22131
6.2,TRUE,FALSE,TRUE,PyTorch,10088
2.4,TRUE,FALSE,TRUE,Scikit-learn,35284
26.6,TRUE,TRUE,TRUE,None,63781
4.3,TRUE,FALSE,FALSE,Scikit-learn,71219
1.2,TRUE,FALSE,FALSE,Scikit-learn,81965
0,FALSE,FALSE,FALSE,None,7322
29.2,TRUE,TRUE,TRUE,PyTorch,44761
0.99,TRUE,FALSE,FALSE,Scikit-learn,55193
2.5,TRUE,FALSE,TRUE,Scikit-learn,160890
18.5,TRUE,FALSE,TRUE,None,100
8.7,TRUE,TRUE,TRUE,None,29176
4.7,TRUE,FALSE,FALSE,Keras,55448
23.7,TRUE,FALSE,FALSE,Scikit-learn,456030
0.86,TRUE,FALSE,FALSE,Scikit-learn,63210
7.9,TRUE,FALSE,FALSE,Keras,31464
0.27,FALSE,FALSE,FALSE,None,16101
0.67,TRUE,FALSE,FALSE,TensorFlow,58845
2.9,TRUE,FALSE,FALSE,PyTorch,53881
4,TRUE,FALSE,FALSE,TensorFlow,66941
3.4,TRUE,FALSE,TRUE,None,51404
2.2,TRUE,FALSE,FALSE,Scikit-learn,64702
7.8,TRUE,TRUE,TRUE,Scikit-learn,172357
0,FALSE,FALSE,FALSE,None,508
0.87,TRUE,FALSE,FALSE,None,1788
4.9,TRUE,FALSE,FALSE,Scikit-learn,93
0.3,TRUE,FALSE,TRUE,None,59246
4.5,TRUE,FALSE,TRUE,Scikit-learn,256
14.7,TRUE,FALSE,FALSE,PyTorch,35068
1.6,TRUE,TRUE,FALSE,None,3638
17.1,TRUE,FALSE,TRUE,Scikit-learn,71739
8.6,TRUE,FALSE,FALSE,PyTorch,70928
0.6,TRUE,FALSE,FALSE,None,1215
8,TRUE,FALSE,TRUE,TensorFlow,501
3.9,TRUE,FALSE,FALSE,TensorFlow,118032
2.6,TRUE,FALSE,TRUE,Scikit-learn,65533
0.81,TRUE,FALSE,TRUE,Keras,71546
11.7,TRUE,TRUE,FALSE,None,58533
2.7,TRUE,FALSE,TRUE,TensorFlow,55086
1.3,TRUE,TRUE,TRUE,None,79971
2.1,TRUE,FALSE,FALSE,TensorFlow,1750
7.9,TRUE,FALSE,TRUE,TensorFlow,27402
3.7,TRUE,FALSE,TRUE,Scikit-learn,864
1.3,FALSE,FALSE,TRUE,None,65892
1.2,TRUE,TRUE,TRUE,TensorFlow,52366
4.4,FALSE,FALSE,FALSE,None,66693
2.9,TRUE,TRUE,TRUE,TensorFlow,9164
3.7,TRUE,TRUE,TRUE,Scikit-learn,141
3.7,TRUE,FALSE,TRUE,Keras,35211
1.2,TRUE,FALSE,TRUE,Scikit-learn,63939
0.9,TRUE,FALSE,FALSE,None,73040
4.4,FALSE,FALSE,FALSE,None,13053
4.2,TRUE,FALSE,FALSE,Scikit-learn,64286
11.1,TRUE,FALSE,FALSE,Scikit-learn,82973
0.46,TRUE,FALSE,FALSE,Keras,143
1.8,TRUE,FALSE,FALSE,None,101620
2.7,TRUE,FALSE,TRUE,TensorFlow,61205
0.98,TRUE,FALSE,FALSE,TensorFlow,51157
2.5,TRUE,FALSE,TRUE,TensorFlow,62419
0.49,TRUE,FALSE,FALSE,PyTorch,3550
2.1,TRUE,FALSE,FALSE,Scikit-learn,549
29.6,TRUE,FALSE,TRUE,Scikit-learn,50199
1.2,TRUE,FALSE,TRUE,None,93661
20.1,FALSE,FALSE,FALSE,None,109999
8.8,TRUE,FALSE,FALSE,Keras,64289
2.4,TRUE,TRUE,TRUE,Scikit-learn,4241
1.5,TRUE,FALSE,FALSE,PyTorch,51556
3.1,TRUE,TRUE,TRUE,Keras,69342
4.8,TRUE,TRUE,TRUE,Scikit-learn,64334
1.3,TRUE,FALSE,TRUE,Scikit-learn,59123
2.6,FALSE,FALSE,FALSE,None,2126
10.4,TRUE,TRUE,FALSE,PyTorch,258320
2.3,TRUE,FALSE,FALSE,Scikit-learn,64291
2.6,TRUE,FALSE,FALSE,None,36845
2.9,TRUE,TRUE,FALSE,Scikit-learn,211
4.4,TRUE,FALSE,TRUE,PyTorch,17548
20.7,FALSE,FALSE,FALSE,None,34771
10.9,TRUE,FALSE,TRUE,Scikit-learn,202293
0,FALSE,FALSE,FALSE,None,25085
2.3,TRUE,FALSE,FALSE,Keras,1508
4.2,TRUE,FALSE,TRUE,Scikit-learn,15121
0.91,TRUE,FALSE,FALSE,None,60977
0.63,TRUE,FALSE,FALSE,None,74649
1.4,TRUE,FALSE,TRUE,None,56530
6.6,TRUE,FALSE,FALSE,Scikit-learn,70174
1.6,TRUE,FALSE,TRUE,None,66708
0.62,TRUE,FALSE,FALSE,Scikit-learn,62180
0.55,TRUE,FALSE,FALSE,Scikit-learn,85655
1.4,TRUE,FALSE,FALSE,Scikit-learn,63209
2.7,TRUE,FALSE,TRUE,Scikit-learn,61142
0.31,TRUE,FALSE,FALSE,None,60633
0.27,TRUE,FALSE,FALSE,None,50521
4,TRUE,FALSE,TRUE,Scikit-learn,85046
14.1,TRUE,TRUE,TRUE,Scikit-learn,223370
2,TRUE,FALSE,FALSE,Scikit-learn,292723
27.1,TRUE,TRUE,TRUE,Scikit-learn,155556
0.55,TRUE,FALSE,FALSE,None,30
5.5,FALSE,FALSE,FALSE,None,66229
0,FALSE,FALSE,FALSE,None,76903
1.5,TRUE,FALSE,TRUE,PyTorch,50548
4.2,TRUE,FALSE,TRUE,Scikit-learn,50875
1.6,TRUE,FALSE,TRUE,Scikit-learn,69176
4.8,TRUE,FALSE,FALSE,Scikit-learn,55303
8,TRUE,FALSE,TRUE,Scikit-learn,2866
13,FALSE,FALSE,FALSE,TensorFlow,48298
1.6,FALSE,FALSE,TRUE,Scikit-learn,8872
22.7,TRUE,FALSE,FALSE,Scikit-learn,546
2.9,TRUE,FALSE,FALSE,TensorFlow,451
26,TRUE,TRUE,TRUE,Scikit-learn,61879
2.9,TRUE,FALSE,FALSE,TensorFlow,67623
2.2,TRUE,TRUE,FALSE,Scikit-learn,61823
3.9,TRUE,FALSE,FALSE,TensorFlow,62643
9.2,TRUE,FALSE,TRUE,Scikit-learn,58592
5.4,TRUE,FALSE,TRUE,Scikit-learn,150368
1.6,TRUE,FALSE,FALSE,Keras,35239
11.1,TRUE,FALSE,TRUE,Scikit-learn,76070
9.4,TRUE,FALSE,FALSE,None,61324
18.1,TRUE,TRUE,FALSE,None,78215
21.4,TRUE,TRUE,TRUE,Scikit-learn,42527
1.4,TRUE,FALSE,TRUE,PyTorch,71204
2,FALSE,TRUE,FALSE,TensorFlow,31570
0.53,FALSE,FALSE,FALSE,None,54936
0.43,TRUE,FALSE,FALSE,None,66237
2.8,TRUE,FALSE,FALSE,Scikit-learn,66850
13.7,TRUE,TRUE,FALSE,Scikit-learn,2595
23,TRUE,FALSE,FALSE,Scikit-learn,65746
1,TRUE,FALSE,FALSE,Scikit-learn,74316
16.2,TRUE,FALSE,FALSE,PyTorch,38975
4,TRUE,FALSE,TRUE,Scikit-learn,11254
19.9,TRUE,FALSE,TRUE,Scikit-learn,58594
4.4,TRUE,FALSE,FALSE,Scikit-learn,58725
1.8,TRUE,TRUE,FALSE,Scikit-learn,63900
3.8,TRUE,TRUE,TRUE,Scikit-learn,64162
9.4,FALSE,FALSE,FALSE,None,51880
2.2,TRUE,FALSE,FALSE,Keras,622
0.68,TRUE,FALSE,FALSE,Scikit-learn,73704
0.57,TRUE,FALSE,TRUE,Scikit-learn,61453
0.58,FALSE,FALSE,FALSE,None,50685
1.6,TRUE,TRUE,TRUE,None,11246
5,TRUE,FALSE,TRUE,Scikit-learn,23560
1.2,TRUE,FALSE,FALSE,TensorFlow,56970
7.4,TRUE,FALSE,FALSE,TensorFlow,55371
3.4,TRUE,FALSE,FALSE,None,52562
9.9,TRUE,FALSE,TRUE,None,24970
2.3,TRUE,FALSE,TRUE,None,445
1.8,TRUE,FALSE,FALSE,Scikit-learn,442
4.1,TRUE,FALSE,TRUE,Scikit-learn,55789
1.4,TRUE,FALSE,TRUE,Scikit-learn,100529
0.53,TRUE,FALSE,FALSE,Scikit-learn,19699
16.1,TRUE,FALSE,TRUE,Scikit-learn,32583
0.97,TRUE,FALSE,TRUE,None,69833
4.5,FALSE,FALSE,TRUE,None,71190
13.7,FALSE,FALSE,FALSE,None,52066
3.9,TRUE,FALSE,TRUE,Scikit-learn,45885
0.36,TRUE,FALSE,FALSE,Scikit-learn,7216
26.9,FALSE,FALSE,FALSE,None,541
0.89,TRUE,FALSE,FALSE,Keras,73503
6.3,TRUE,FALSE,FALSE,Keras,67408
0.94,TRUE,FALSE,FALSE,Scikit-learn,630
4.9,TRUE,TRUE,TRUE,Scikit-learn,70990
0.85,TRUE,FALSE,FALSE,None,338
4.8,TRUE,TRUE,TRUE,Scikit-learn,52490
0.44,TRUE,FALSE,FALSE,None,61773
20.1,FALSE,FALSE,FALSE,None,19002
9.6,TRUE,FALSE,TRUE,TensorFlow,69115
3.2,TRUE,FALSE,TRUE,None,146787
0.93,TRUE,FALSE,TRUE,None,65620
14.7,TRUE,TRUE,FALSE,None,201601
4.8,FALSE,TRUE,TRUE,None,74593
1.4,TRUE,FALSE,FALSE,PyTorch,98365
2.9,TRUE,FALSE,FALSE,Scikit-learn,64561
0.31,TRUE,FALSE,FALSE,None,842
29.1,TRUE,TRUE,FALSE,Scikit-learn,81775
5.4,TRUE,FALSE,TRUE,PyTorch,68830
18.7,TRUE,TRUE,TRUE,Scikit-learn,4454
10,TRUE,FALSE,FALSE,Scikit-learn,837
0.49,TRUE,FALSE,FALSE,Scikit-learn,9882
2.8,TRUE,FALSE,TRUE,Scikit-learn,38825
0.34,TRUE,FALSE,TRUE,Scikit-learn,2981
1.1,TRUE,FALSE,FALSE,None,66146
3,TRUE,FALSE,FALSE,Keras,56901
0.26,TRUE,FALSE,TRUE,Scikit-learn,17443
4.3,TRUE,FALSE,TRUE,PyTorch,57575
0,FALSE,FALSE,FALSE,None,1102
8.4,TRUE,FALSE,TRUE,Scikit-learn,50736
21.3,TRUE,TRUE,TRUE,TensorFlow,546
1.4,FALSE,TRUE,FALSE,None,56140
7.8,TRUE,FALSE,TRUE,Keras,56108
1.5,TRUE,FALSE,FALSE,None,63199
12.7,TRUE,TRUE,TRUE,Keras,64467
0,FALSE,FALSE,FALSE,None,113
2,FALSE,TRUE,FALSE,None,73555
0.4,TRUE,FALSE,TRUE,None,59193
10,FALSE,FALSE,TRUE,None,85648
4.4,FALSE,FALSE,FALSE,None,66970
2.2,TRUE,FALSE,FALSE,None,62982
6.5,TRUE,FALSE,FALSE,PyTorch,12549
3.9,TRUE,FALSE,FALSE,Keras,992
29.9,TRUE,TRUE,FALSE,Keras,37704
3.4,FALSE,FALSE,FALSE,None,4592
9.1,TRUE,TRUE,TRUE,None,89406
1.7,FALSE,TRUE,TRUE,None,65998
28.6,TRUE,FALSE,TRUE,None,61062
4.2,TRUE,FALSE,FALSE,Keras,63886
4.5,TRUE,FALSE,TRUE,Scikit-learn,125368
2.9,FALSE,FALSE,FALSE,None,67368
2.6,TRUE,FALSE,FALSE,TensorFlow,73235
6,TRUE,TRUE,FALSE,Scikit-learn,7085
16.3,FALSE,FALSE,FALSE,None,157
0.75,TRUE,FALSE,FALSE,PyTorch,53580
3.8,TRUE,FALSE,TRUE,None,62820
2.3,TRUE,FALSE,FALSE,Keras,62886
2,TRUE,FALSE,TRUE,None,63054
0.77,TRUE,TRUE,TRUE,None,1107
4.1,TRUE,FALSE,FALSE,None,72287
8,TRUE,FALSE,TRUE,Keras,68791
29.2,FALSE,FALSE,FALSE,None,400
8.4,TRUE,FALSE,FALSE,Scikit-learn,135677
4.6,TRUE,FALSE,FALSE,TensorFlow,650
6.5,FALSE,FALSE,FALSE,None,4093
0.35,TRUE,FALSE,FALSE,None,1045
25.6,TRUE,FALSE,FALSE,Scikit-learn,38402
2.6,TRUE,TRUE,TRUE,PyTorch,1219
0.25,TRUE,FALSE,FALSE,PyTorch,69358
0,FALSE,FALSE,FALSE,None,5558
5.3,TRUE,FALSE,FALSE,TensorFlow,55325
9.4,TRUE,FALSE,TRUE,Scikit-learn,82849
2,TRUE,FALSE,FALSE,Scikit-learn,292
0.8,TRUE,FALSE,FALSE,Scikit-learn,64655
1.6,TRUE,TRUE,FALSE,PyTorch,64036
4.2,TRUE,FALSE,FALSE,Scikit-learn,58339
5,TRUE,FALSE,FALSE,Scikit-learn,70416
0.75,TRUE,FALSE,FALSE,None,70116
27.5,TRUE,FALSE,FALSE,PyTorch,83226
2.7,FALSE,FALSE,TRUE,None,61256
0,FALSE,FALSE,FALSE,None,24487
0.8,TRUE,FALSE,FALSE,TensorFlow,61417
2.8,TRUE,FALSE,FALSE,PyTorch,12299
0,FALSE,FALSE,FALSE,None,74852
24.1,TRUE,FALSE,TRUE,None,15549
1.1,TRUE,TRUE,FALSE,None,70328
2,TRUE,FALSE,TRUE,None,52321
13,FALSE,FALSE,TRUE,None,1123
8.3,TRUE,FALSE,TRUE,None,171
3.3,TRUE,TRUE,TRUE,TensorFlow,18354
0.86,TRUE,FALSE,FALSE,None,354
0.34,TRUE,FALSE,TRUE,Scikit-learn,67303
0,FALSE,FALSE,FALSE,None,737
26.9,TRUE,FALSE,FALSE,None,50479
0,FALSE,FALSE,FALSE,None,528
2.3,TRUE,FALSE,FALSE,None,51520
0.9,TRUE,FALSE,FALSE,None,58049
3,TRUE,FALSE,FALSE,Keras,72416
0.44,FALSE,TRUE,FALSE,None,1188
0.63,TRUE,FALSE,TRUE,None,52757
5.6,TRUE,FALSE,TRUE,Keras,2449
3,TRUE,TRUE,TRUE,TensorFlow,51037
2.6,TRUE,FALSE,TRUE,PyTorch,61280
0.61,TRUE,FALSE,TRUE,None,57465
8.7,TRUE,FALSE,FALSE,TensorFlow,117222
3.8,TRUE,TRUE,FALSE,None,53153
0.34,TRUE,FALSE,FALSE,Scikit-learn,60056
1.4,TRUE,FALSE,FALSE,Keras,63343
2,TRUE,FALSE,TRUE,None,71979
3.8,TRUE,FALSE,FALSE,Scikit-learn,66818
0.35,TRUE,FALSE,FALSE,TensorFlow,54755
0.57,TRUE,FALSE,TRUE,None,5518
25,TRUE,FALSE,TRUE,PyTorch,112514
0.99,FALSE,FALSE,FALSE,None,4977
2.5,TRUE,FALSE,TRUE,Keras,59
3,TRUE,TRUE,FALSE,TensorFlow,5475
0.98,TRUE,FALSE,FALSE,None,71798
6.8,TRUE,FALSE,TRUE,Scikit-learn,35616
0.66,TRUE,FALSE,FALSE,Scikit-learn,909
27.8,TRUE,TRUE,TRUE,None,156240
3,TRUE,FALSE,FALSE,Keras,50395
0.24,TRUE,FALSE,FALSE,PyTorch,51389
9,TRUE,FALSE,TRUE,TensorFlow,358
2,TRUE,FALSE,FALSE,TensorFlow,895
4.5,TRUE,FALSE,TRUE,TensorFlow,64794
1,FALSE,TRUE,FALSE,None,28462
3.6,TRUE,FALSE,FALSE,Scikit-learn,553
0.78,TRUE,TRUE,FALSE,Scikit-learn,81
0.48,TRUE,FALSE,FALSE,None,167
0,FALSE,FALSE,FALSE,None,32223
7.2,TRUE,TRUE,TRUE,Scikit-learn,158682
8.5,TRUE,TRUE,TRUE,Scikit-learn,37257
1.1,TRUE,FALSE,FALSE,Scikit-learn,28748
1.3,TRUE,TRUE,FALSE,None,55611
2.8,TRUE,FALSE,FALSE,None,66603
20.5,TRUE,TRUE,TRUE,TensorFlow,63562
10.8,TRUE,FALSE,TRUE,None,70973
2,TRUE,FALSE,FALSE,Scikit-learn,937
0.88,TRUE,FALSE,FALSE,Scikit-learn,59855
1.4,TRUE,FALSE,FALSE,TensorFlow,10679
3.2,TRUE,FALSE,FALSE,Scikit-learn,56488
3.7,TRUE,FALSE,FALSE,Scikit-learn,61978
0.27,TRUE,FALSE,TRUE,None,58845
0.28,TRUE,FALSE,FALSE,None,68859
0.89,FALSE,TRUE,TRUE,None,3275
3.6,TRUE,FALSE,FALSE,Scikit-learn,46259
1.5,TRUE,FALSE,FALSE,Scikit-learn,53558
25.4,TRUE,FALSE,FALSE,None,1324
7.3,TRUE,FALSE,FALSE,TensorFlow,20969
1.5,FALSE,FALSE,FALSE,None,54917
0.6,TRUE,FALSE,FALSE,Scikit-learn,63717
0.44,FALSE,FALSE,FALSE,None,61819
4,TRUE,FALSE,TRUE,Scikit-learn,112773
0.37,TRUE,TRUE,TRUE,None,74970
3.3,TRUE,FALSE,TRUE,Scikit-learn,52186
9.7,TRUE,FALSE,TRUE,Keras,69832
0.44,TRUE,FALSE,FALSE,Scikit-learn,4410
3.4,TRUE,FALSE,FALSE,Keras,1350
4.4,TRUE,FALSE,FALSE,Scikit-learn,57632
0.89,TRUE,FALSE,FALSE,None,108
9.7,TRUE,TRUE,TRUE,Keras,114257
5.1,TRUE,FALSE,FALSE,PyTorch,86724
3.6,TRUE,TRUE,FALSE,None,52116
1.3,TRUE,FALSE,FALSE,Scikit-learn,50908
6.9,FALSE,TRUE,TRUE,None,123481
0.65,TRUE,TRUE,FALSE,None,61487
2,TRUE,FALSE,TRUE,TensorFlow,3684
0.7,TRUE,FALSE,FALSE,Scikit-learn,70089
0.39,TRUE,FALSE,FALSE,PyTorch,60822
1.9,TRUE,TRUE,FALSE,None,60358
16.2,TRUE,FALSE,FALSE,None,62169
0.5,TRUE,FALSE,TRUE,Scikit-learn,74105
3.3,FALSE,FALSE,FALSE,None,661
0.27,FALSE,FALSE,FALSE,TensorFlow,3353
2.2,TRUE,FALSE,FALSE,TensorFlow,3113
4.4,TRUE,FALSE,TRUE,Keras,9361
12.6,TRUE,FALSE,FALSE,Scikit-learn,67399
1.4,TRUE,TRUE,TRUE,TensorFlow,62126
9.8,FALSE,TRUE,FALSE,None,722
7.4,TRUE,TRUE,FALSE,Scikit-learn,72521
4.7,TRUE,FALSE,FALSE,Scikit-learn,72933
0,FALSE,FALSE,FALSE,None,1678
2.6,TRUE,FALSE,TRUE,None,158
4.8,TRUE,FALSE,TRUE,Scikit-learn,69529
0.68,TRUE,FALSE,FALSE,None,74895
1.2,TRUE,FALSE,TRUE,None,73057
4.9,TRUE,FALSE,FALSE,PyTorch,21386
19.8,FALSE,FALSE,FALSE,None,65051
23.2,FALSE,TRUE,TRUE,Scikit-learn,63518
1.4,TRUE,FALSE,TRUE,None,66797
1.3,TRUE,FALSE,TRUE,None,6932
3.8,TRUE,TRUE,TRUE,Scikit-learn,25427
0.37,TRUE,FALSE,FALSE,TensorFlow,64155
0,FALSE,FALSE,FALSE,None,14356
28,TRUE,FALSE,TRUE,None,435972
5.9,TRUE,FALSE,TRUE,Scikit-learn,63669
7.3,TRUE,FALSE,FALSE,Keras,2607
6.1,TRUE,FALSE,TRUE,None,26209
2.3,TRUE,FALSE,TRUE,None,69358
1.3,TRUE,FALSE,FALSE,Scikit-learn,74694
2,TRUE,FALSE,FALSE,None,50895
14,TRUE,FALSE,FALSE,None,80540
1.8,TRUE,FALSE,FALSE,None,71706
2.4,TRUE,FALSE,TRUE,TensorFlow,904
1.2,TRUE,FALSE,TRUE,Keras,69155
0.9,TRUE,FALSE,FALSE,PyTorch,56553
1.5,TRUE,TRUE,TRUE,Scikit-learn,21833
0.77,TRUE,FALSE,TRUE,Keras,15466
15.5,TRUE,TRUE,TRUE,None,50051
1.9,TRUE,FALSE,FALSE,None,69377
1,TRUE,TRUE,FALSE,Keras,6057
0.31,TRUE,FALSE,FALSE,None,52896
3,FALSE,TRUE,TRUE,None,36950
0.22,TRUE,FALSE,FALSE,Scikit-learn,68879
0.86,TRUE,FALSE,FALSE,PyTorch,73271
0.97,TRUE,FALSE,FALSE,None,66971
0,FALSE,FALSE,FALSE,None,2995
2.3,TRUE,FALSE,FALSE,Scikit-learn,2796
14.5,TRUE,FALSE,TRUE,Keras,82679
8.8,FALSE,FALSE,FALSE,None,53985
4,TRUE,FALSE,TRUE,Scikit-learn,61022
13.4,TRUE,FALSE,FALSE,Scikit-learn,72903
7,FALSE,FALSE,FALSE,TensorFlow,59924
0,FALSE,FALSE,FALSE,None,4855
10.1,TRUE,FALSE,FALSE,Scikit-learn,32106
5,TRUE,FALSE,FALSE,Scikit-learn,58840
0.76,TRUE,FALSE,FALSE,Scikit-learn,73955
2.6,TRUE,FALSE,FALSE,Scikit-learn,63712
2.4,TRUE,FALSE,TRUE,None,2399
9.4,TRUE,TRUE,FALSE,Keras,29334
2.6,TRUE,FALSE,TRUE,None,58774
0.87,FALSE,TRUE,FALSE,None,1
9,FALSE,TRUE,FALSE,None,941
30,FALSE,FALSE,TRUE,None,65953
4.4,TRUE,FALSE,TRUE,TensorFlow,42599
1.6,TRUE,FALSE,FALSE,None,65321
8.1,TRUE,FALSE,FALSE,Scikit-learn,66871
0,FALSE,FALSE,FALSE,None,82308
1.7,TRUE,TRUE,FALSE,None,50479
1.1,TRUE,FALSE,FALSE,None,55116
23.7,TRUE,TRUE,FALSE,Scikit-learn,199039
1.5,TRUE,FALSE,FALSE,Scikit-learn,4376
7,TRUE,TRUE,TRUE,None,73083
10.9,TRUE,FALSE,TRUE,Scikit-learn,672
0.43,TRUE,FALSE,FALSE,None,51391
7.5,TRUE,FALSE,TRUE,TensorFlow,7836
2.3,TRUE,FALSE,FALSE,None,54784
0.97,TRUE,FALSE,TRUE,Keras,62082
0.58,TRUE,FALSE,FALSE,None,73747
1.9,TRUE,FALSE,FALSE,None,63435
3.2,TRUE,FALSE,FALSE,Scikit-learn,3562
14.9,TRUE,FALSE,FALSE,PyTorch,56519
7.3,FALSE,FALSE,FALSE,None,1497
27,TRUE,FALSE,TRUE,Scikit-learn,266084
1.1,TRUE,FALSE,FALSE,None,74396
4.1,TRUE,FALSE,TRUE,Scikit-learn,67498
0.92,TRUE,FALSE,TRUE,Scikit-learn,35590
0.26,TRUE,FALSE,FALSE,None,55392
1.5,TRUE,FALSE,FALSE,Scikit-learn,51
0.39,FALSE,FALSE,FALSE,Scikit-learn,47568
1.5,TRUE,FALSE,FALSE,PyTorch,16520
11.8,TRUE,FALSE,FALSE,TensorFlow,51679
0.78,TRUE,FALSE,TRUE,Keras,59255
0.37,TRUE,FALSE,FALSE,Scikit-learn,83844
0.94,TRUE,FALSE,TRUE,PyTorch,55703
4.8,TRUE,FALSE,FALSE,Keras,2389
1.3,TRUE,TRUE,FALSE,Scikit-learn,801
1.4,TRUE,FALSE,FALSE,TensorFlow,180
1.5,TRUE,FALSE,FALSE,Scikit-learn,67760
1.3,TRUE,FALSE,FALSE,Scikit-learn,71258
0.76,TRUE,FALSE,TRUE,Scikit-learn,48777
1,TRUE,TRUE,TRUE,Scikit-learn,74408
2.8,FALSE,FALSE,FALSE,Scikit-learn,8270
2.7,TRUE,TRUE,FALSE,None,1622
2.9,FALSE,FALSE,TRUE,None,62826
