experience_coding,python_user,r_user,sql_user,most_used,compensation,categories
1.2,False,True,False,,241, < 5 Years
3.3,True,True,False,Scikit-learn,9022, < 5 Years
11.5,False,False,False,,57562,10-15 Years
1.4,True,False,True,Scikit-learn,4716, < 5 Years
16.6,True,False,True,PyTorch,297185,15-20 Years
0.79,True,False,True,Scikit-learn,13830, < 5 Years
0.0,False,False,False,,32549, < 5 Years
9.0,True,False,True,PyTorch,162491,5-10 Years
0.8,True,False,False,Scikit-learn,40049, < 5 Years
4.1,True,False,False,PyTorch,18174, < 5 Years
2.8,True,False,True,,70004, < 5 Years
7.6,True,False,False,Scikit-learn,56166,5-10 Years
8.8,True,False,False,,1073,5-10 Years
9.7,True,True,False,Scikit-learn,9897,5-10 Years
2.9,True,False,False,,51678, < 5 Years
2.9,True,False,False,Scikit-learn,572, < 5 Years
15.8,True,False,False,PyTorch,19593,15-20 Years
0.22,True,False,True,,811, < 5 Years
22.0,True,True,True,Keras,685,20-25 Years
10.5,True,False,True,TensorFlow,305,10-15 Years
4.1,True,False,False,PyTorch,5335, < 5 Years
10.3,True,False,True,Keras,32254,10-15 Years
2.4,True,False,True,Scikit-learn,2182, < 5 Years
16.4,True,True,False,Scikit-learn,111835,15-20 Years
2.8,True,False,True,Scikit-learn,51313, < 5 Years
1.8,False,True,True,Keras,4919, < 5 Years
2.0,False,True,False,,21730, < 5 Years
2.4,True,False,True,Scikit-learn,60911, < 5 Years
2.9,True,False,False,TensorFlow,66483, < 5 Years
0.45,True,False,False,Scikit-learn,63675, < 5 Years
8.6,True,False,False,TensorFlow,72990,5-10 Years
0.0,False,False,False,,1892, < 5 Years
16.0,True,False,True,Scikit-learn,98510,15-20 Years
1.9,True,False,False,,65130, < 5 Years
5.3,True,False,True,Keras,7725,5-10 Years
0.68,True,True,False,,22877, < 5 Years
1.1,True,False,True,Scikit-learn,12357, < 5 Years
0.56,True,False,False,TensorFlow,4610, < 5 Years
1.4,True,True,True,Keras,3505, < 5 Years
1.2,True,False,False,PyTorch,160, < 5 Years
2.6,True,False,False,,68672, < 5 Years
3.6,True,False,True,,53377, < 5 Years
0.82,True,True,True,,73255, < 5 Years
5.0,True,False,False,Scikit-learn,67173,5-10 Years
1.4,True,False,False,Scikit-learn,66288, < 5 Years
1.3,True,False,False,Scikit-learn,13476, < 5 Years
5.1,True,False,True,Scikit-learn,13539,5-10 Years
12.1,False,False,False,,212732,10-15 Years
6.9,True,False,False,Scikit-learn,71522,5-10 Years
4.0,True,False,True,TensorFlow,72587, < 5 Years
4.8,True,False,False,,68614, < 5 Years
9.9,True,True,False,TensorFlow,269256,5-10 Years
1.4,True,False,False,Keras,434, < 5 Years
22.2,False,False,True,Scikit-learn,106455,20-25 Years
2.4,True,False,True,TensorFlow,55351, < 5 Years
9.7,False,True,True,,73118,5-10 Years
1.7,True,True,True,Scikit-learn,4424, < 5 Years
0.42,True,False,True,,107652, < 5 Years
2.7,True,False,False,Keras,72217, < 5 Years
2.8,True,False,False,Scikit-learn,65984, < 5 Years
4.3,True,True,True,Scikit-learn,70690, < 5 Years
1.3,True,False,False,Scikit-learn,8471, < 5 Years
0.38,True,False,False,Scikit-learn,73628, < 5 Years
1.8,True,False,False,Scikit-learn,51055, < 5 Years
4.2,True,False,True,Scikit-learn,50989, < 5 Years
4.0,True,True,True,PyTorch,185824, < 5 Years
1.7,True,False,False,Scikit-learn,2843, < 5 Years
4.8,True,False,False,,52852, < 5 Years
1.1,True,False,True,,62166, < 5 Years
4.9,True,False,False,Scikit-learn,4870, < 5 Years
3.1,True,False,False,TensorFlow,59713, < 5 Years
0.44,True,False,False,,63601, < 5 Years
0.66,True,False,False,,58365, < 5 Years
9.9,False,True,False,TensorFlow,3778,5-10 Years
3.7,True,False,False,PyTorch,10741, < 5 Years
1.3,True,False,False,Scikit-learn,923, < 5 Years
9.4,True,False,True,TensorFlow,513,5-10 Years
5.4,True,False,False,,113015,5-10 Years
1.8,True,False,False,Scikit-learn,25617, < 5 Years
4.4,True,False,True,PyTorch,66570, < 5 Years
0.32,True,False,False,,65749, < 5 Years
4.5,True,False,False,PyTorch,34106, < 5 Years
5.5,True,True,False,,98534,5-10 Years
0.58,True,True,True,,251, < 5 Years
1.4,True,True,True,PyTorch,60270, < 5 Years
4.6,True,False,False,TensorFlow,56757, < 5 Years
3.0,True,False,True,Scikit-learn,32017, < 5 Years
28.9,True,True,False,Scikit-learn,98681,25+ Years
2.4,True,False,True,PyTorch,1207, < 5 Years
6.3,False,False,False,,69423,5-10 Years
15.1,True,False,True,TensorFlow,109191,15-20 Years
1.4,True,False,True,Scikit-learn,59485, < 5 Years
0.36,True,False,True,Scikit-learn,73445, < 5 Years
4.2,True,False,True,Keras,14257, < 5 Years
4.9,True,False,False,PyTorch,1005, < 5 Years
0.37,True,True,True,,57152, < 5 Years
4.1,True,False,False,Scikit-learn,18095, < 5 Years
8.8,True,False,False,Keras,327,5-10 Years
0.98,True,False,False,,61161, < 5 Years
19.7,False,False,False,,1867,15-20 Years
1.1,True,False,False,PyTorch,53870, < 5 Years
27.4,True,True,True,TensorFlow,58642,25+ Years
17.2,True,False,False,,286,15-20 Years
0.53,False,False,True,,441, < 5 Years
0.84,True,False,False,,59031, < 5 Years
1.9,True,False,True,,61595, < 5 Years
2.8,True,False,False,TensorFlow,295, < 5 Years
3.5,True,False,True,PyTorch,30731, < 5 Years
0.74,True,False,False,Scikit-learn,74207, < 5 Years
3.9,True,False,False,TensorFlow,19026, < 5 Years
1.1,True,True,True,Scikit-learn,73146, < 5 Years
9.9,True,False,False,TensorFlow,77668,5-10 Years
6.0,True,True,False,Scikit-learn,52297,5-10 Years
9.0,True,False,False,Scikit-learn,60118,5-10 Years
0.97,True,False,False,Keras,65, < 5 Years
4.8,True,True,True,TensorFlow,72841, < 5 Years
8.2,True,False,False,PyTorch,60616,5-10 Years
6.4,True,True,True,Scikit-learn,51139,5-10 Years
9.2,False,False,True,,36501,5-10 Years
7.2,True,False,True,PyTorch,210322,5-10 Years
0.2,True,False,False,Keras,56465, < 5 Years
17.8,True,False,True,,22381,15-20 Years
13.3,False,False,False,,56092,10-15 Years
0.93,True,False,True,Keras,4553, < 5 Years
1.5,False,False,False,Scikit-learn,56743, < 5 Years
1.3,True,False,False,Scikit-learn,50772, < 5 Years
1.1,True,False,False,,56868, < 5 Years
6.6,False,True,False,Keras,3027,5-10 Years
0.62,True,False,False,Scikit-learn,62985, < 5 Years
0.87,True,False,True,Scikit-learn,23701, < 5 Years
2.1,True,False,False,Scikit-learn,52342, < 5 Years
10.1,False,False,False,,47829,10-15 Years
2.2,True,False,False,Scikit-learn,70402, < 5 Years
3.9,True,False,True,,65012, < 5 Years
6.4,True,False,True,PyTorch,9232,5-10 Years
6.4,False,False,True,,56293,5-10 Years
3.4,True,False,True,TensorFlow,162, < 5 Years
8.3,True,False,False,,58200,5-10 Years
3.4,True,False,False,PyTorch,111414, < 5 Years
0.0,False,False,False,,66763, < 5 Years
24.2,True,True,True,TensorFlow,7169,20-25 Years
7.9,True,False,True,,693,5-10 Years
2.2,True,False,False,Scikit-learn,650, < 5 Years
0.0,False,False,False,,7352, < 5 Years
0.25,True,False,False,,51068, < 5 Years
24.1,True,False,True,Keras,2007,20-25 Years
8.1,True,False,True,Keras,2175,5-10 Years
0.4,True,False,False,Keras,798, < 5 Years
1.3,True,False,True,Scikit-learn,434, < 5 Years
0.96,True,True,False,,68861, < 5 Years
0.45,True,True,False,Scikit-learn,1090, < 5 Years
0.37,True,False,False,TensorFlow,5618, < 5 Years
1.1,True,False,False,Scikit-learn,72265, < 5 Years
10.9,False,False,False,,50049,10-15 Years
3.4,True,False,True,,61762, < 5 Years
3.6,True,False,False,TensorFlow,56540, < 5 Years
0.59,True,False,True,,73513, < 5 Years
1.7,True,False,False,TensorFlow,53037, < 5 Years
1.0,True,False,False,TensorFlow,61074, < 5 Years
8.5,True,True,True,,64557,5-10 Years
0.0,False,False,False,,49, < 5 Years
4.0,True,False,True,Scikit-learn,12725, < 5 Years
3.2,True,True,True,Scikit-learn,71700, < 5 Years
7.4,True,False,False,Keras,57815,5-10 Years
20.2,False,False,False,Scikit-learn,103277,20-25 Years
3.2,True,True,True,,84482, < 5 Years
3.8,True,False,False,,8611, < 5 Years
5.7,True,True,True,TensorFlow,55655,5-10 Years
3.0,True,False,False,TensorFlow,6150, < 5 Years
28.6,True,False,True,Scikit-learn,226948,25+ Years
3.4,True,False,True,Scikit-learn,115014, < 5 Years
4.4,True,False,True,,57939, < 5 Years
9.4,True,False,False,Keras,8657,5-10 Years
6.9,True,False,True,,1443,5-10 Years
2.0,True,False,True,Scikit-learn,59489, < 5 Years
0.76,True,True,True,,71763, < 5 Years
3.3,True,True,True,Scikit-learn,69588, < 5 Years
5.8,True,True,True,,93989,5-10 Years
25.4,False,False,True,PyTorch,30168,25+ Years
2.6,True,False,False,Scikit-learn,52960, < 5 Years
3.4,True,False,False,,70597, < 5 Years
2.5,True,False,True,,50277, < 5 Years
17.4,True,False,True,Scikit-learn,94200,15-20 Years
13.5,True,False,False,Scikit-learn,52404,10-15 Years
16.0,True,False,True,TensorFlow,42012,15-20 Years
21.5,True,False,False,Keras,207471,20-25 Years
2.8,True,False,False,,55314, < 5 Years
13.0,True,False,False,,1466,10-15 Years
4.2,True,False,False,Scikit-learn,45003, < 5 Years
0.73,False,False,False,,63337, < 5 Years
9.3,True,False,True,Scikit-learn,38684,5-10 Years
0.89,True,False,False,Scikit-learn,73855, < 5 Years
11.1,True,False,True,Keras,68703,10-15 Years
2.4,True,False,False,TensorFlow,79311, < 5 Years
6.0,True,False,False,PyTorch,57224,5-10 Years
5.1,False,False,False,,34649,5-10 Years
2.8,True,False,False,Scikit-learn,1303, < 5 Years
2.1,True,True,False,,55803, < 5 Years
4.4,True,False,False,Scikit-learn,51679, < 5 Years
2.7,True,False,True,Scikit-learn,33486, < 5 Years
4.8,True,False,False,TensorFlow,87, < 5 Years
0.95,True,False,False,,65873, < 5 Years
2.2,True,False,False,Keras,69244, < 5 Years
0.37,True,False,True,TensorFlow,14934, < 5 Years
1.3,True,False,True,TensorFlow,2828, < 5 Years
3.3,True,True,True,,76775, < 5 Years
2.0,True,False,False,Keras,200, < 5 Years
14.0,True,True,True,TensorFlow,119033,10-15 Years
21.4,False,True,True,,68554,20-25 Years
9.1,True,False,True,PyTorch,51161,5-10 Years
9.3,True,False,False,Keras,15134,5-10 Years
13.8,True,False,False,Keras,53352,10-15 Years
0.82,True,True,False,Scikit-learn,50187, < 5 Years
2.2,True,False,True,,57131, < 5 Years
8.7,False,False,False,,11096,5-10 Years
1.0,True,True,True,TensorFlow,389, < 5 Years
0.41,False,False,False,,73172, < 5 Years
14.1,True,True,True,Scikit-learn,1717,10-15 Years
0.26,True,False,False,,622, < 5 Years
0.35,True,False,False,,60829, < 5 Years
0.8,True,False,True,,66563, < 5 Years
1.9,True,False,True,,35893, < 5 Years
1.9,True,False,True,PyTorch,30823, < 5 Years
2.9,False,False,False,PyTorch,172, < 5 Years
14.4,True,False,False,Scikit-learn,66718,10-15 Years
20.5,True,True,True,Scikit-learn,210195,20-25 Years
2.3,True,False,False,Scikit-learn,50343, < 5 Years
0.0,False,False,False,,13996, < 5 Years
2.3,True,False,True,PyTorch,818, < 5 Years
7.2,True,False,False,PyTorch,51118,5-10 Years
5.6,True,False,True,TensorFlow,151151,5-10 Years
1.6,True,True,True,,51314, < 5 Years
3.0,True,False,False,Keras,64823, < 5 Years
0.69,True,False,False,Scikit-learn,477, < 5 Years
1.8,True,False,True,Scikit-learn,66030, < 5 Years
2.7,True,False,False,,790, < 5 Years
2.7,True,False,True,,2399, < 5 Years
26.8,True,False,False,Scikit-learn,35907,25+ Years
4.6,True,False,False,Scikit-learn,51996, < 5 Years
3.9,True,False,False,TensorFlow,65778, < 5 Years
17.3,True,True,True,,57793,15-20 Years
4.8,True,False,False,TensorFlow,70642, < 5 Years
0.45,True,False,False,,64330, < 5 Years
27.2,True,False,True,Scikit-learn,19221,25+ Years
3.0,True,True,True,Keras,6773, < 5 Years
0.43,True,False,False,,3940, < 5 Years
3.0,True,False,True,TensorFlow,2021, < 5 Years
10.6,True,True,True,PyTorch,189905,10-15 Years
27.3,False,False,False,,46714,25+ Years
5.7,True,False,False,Scikit-learn,71316,5-10 Years
0.0,False,False,False,,104831, < 5 Years
1.2,True,False,False,Scikit-learn,70766, < 5 Years
0.0,False,False,False,,58, < 5 Years
7.2,True,False,False,PyTorch,1482,5-10 Years
0.72,True,False,True,Scikit-learn,17291, < 5 Years
0.0,False,False,False,,109890, < 5 Years
23.2,True,False,True,Scikit-learn,19851,20-25 Years
0.29,True,False,True,,2969, < 5 Years
12.9,True,True,False,TensorFlow,7985,10-15 Years
0.25,True,False,False,TensorFlow,96995, < 5 Years
0.5,True,False,True,Scikit-learn,17568, < 5 Years
3.5,True,True,True,Scikit-learn,54612, < 5 Years
5.3,False,False,True,Keras,15923,5-10 Years
0.0,False,False,False,,29674, < 5 Years
4.0,True,True,False,Scikit-learn,60523, < 5 Years
1.2,True,False,False,TensorFlow,61880, < 5 Years
8.9,True,False,True,Scikit-learn,183265,5-10 Years
3.0,True,False,False,Scikit-learn,72102, < 5 Years
1.5,True,False,True,Scikit-learn,6037, < 5 Years
7.9,True,False,False,Scikit-learn,107,5-10 Years
1.4,True,False,False,PyTorch,56764, < 5 Years
0.43,True,False,True,Scikit-learn,334, < 5 Years
2.0,True,True,True,Scikit-learn,6992, < 5 Years
0.57,True,False,False,,69213, < 5 Years
0.48,True,False,False,,25, < 5 Years
2.7,True,False,False,Keras,357, < 5 Years
6.2,True,False,True,Scikit-learn,12112,5-10 Years
6.2,True,False,True,Scikit-learn,52766,5-10 Years
0.77,True,False,False,Scikit-learn,170, < 5 Years
2.8,True,False,False,,59240, < 5 Years
0.83,True,False,False,Scikit-learn,53154, < 5 Years
7.7,True,False,False,,139044,5-10 Years
23.7,True,True,True,Keras,479264,20-25 Years
0.35,True,False,True,,21644, < 5 Years
0.76,True,False,False,TensorFlow,51436, < 5 Years
15.3,False,True,True,,110841,15-20 Years
26.5,False,False,False,,58688,25+ Years
0.0,False,False,False,,37, < 5 Years
3.0,True,False,True,,881, < 5 Years
3.0,True,False,False,TensorFlow,65554, < 5 Years
2.2,True,False,False,Scikit-learn,93678, < 5 Years
1.8,True,False,False,,59722, < 5 Years
29.5,True,False,True,TensorFlow,61961,25+ Years
11.7,False,False,False,Scikit-learn,10595,10-15 Years
1.6,True,False,False,,68638, < 5 Years
5.2,True,False,True,PyTorch,41797,5-10 Years
4.6,True,True,True,,66021, < 5 Years
5.0,True,False,True,Scikit-learn,59993,5-10 Years
9.8,True,False,True,Keras,113191,5-10 Years
4.8,True,False,False,Scikit-learn,3196, < 5 Years
9.0,True,False,False,Keras,10800,5-10 Years
28.1,True,False,True,Scikit-learn,11618,25+ Years
1.7,True,True,False,PyTorch,64408, < 5 Years
15.3,True,True,True,TensorFlow,187,15-20 Years
0.64,True,False,False,,50189, < 5 Years
3.1,True,False,True,Scikit-learn,58428, < 5 Years
16.7,True,False,False,Keras,703,15-20 Years
12.0,True,False,True,Scikit-learn,89340,10-15 Years
1.6,True,False,False,,58402, < 5 Years
2.0,True,False,False,Keras,4819, < 5 Years
5.1,False,False,False,,55808,5-10 Years
9.0,False,False,True,,61474,5-10 Years
6.7,False,False,False,,61488,5-10 Years
8.9,True,False,False,Scikit-learn,72099,5-10 Years
1.6,True,False,True,Keras,126, < 5 Years
29.4,False,False,False,,702,25+ Years
1.3,True,True,False,Scikit-learn,17824, < 5 Years
2.1,True,True,False,Scikit-learn,60093, < 5 Years
3.4,True,True,True,TensorFlow,7410, < 5 Years
0.75,True,False,False,,1171, < 5 Years
1.1,True,False,False,,67404, < 5 Years
0.0,False,False,False,,2411, < 5 Years
4.9,True,False,True,,73777, < 5 Years
4.6,True,False,True,Keras,60479, < 5 Years
8.1,True,False,True,Keras,3446,5-10 Years
3.9,True,False,False,Keras,1378120, < 5 Years
4.5,False,False,True,,2212, < 5 Years
22.9,True,False,True,Keras,39366,20-25 Years
0.45,True,False,False,TensorFlow,60806, < 5 Years
8.5,True,False,True,TensorFlow,16742,5-10 Years
3.5,False,True,False,TensorFlow,17447, < 5 Years
2.0,True,False,True,TensorFlow,320, < 5 Years
0.4,True,False,False,PyTorch,57234, < 5 Years
0.79,True,False,False,TensorFlow,71049, < 5 Years
1.9,True,False,True,Keras,72568, < 5 Years
22.0,False,False,True,,34710,20-25 Years
0.4,True,False,True,Scikit-learn,73238, < 5 Years
22.2,True,False,True,TensorFlow,12214,20-25 Years
9.6,True,False,False,Scikit-learn,73995,5-10 Years
3.6,True,True,False,Scikit-learn,7796, < 5 Years
0.58,True,False,False,TensorFlow,69126, < 5 Years
0.64,True,False,False,,90057, < 5 Years
0.78,False,False,False,,61579, < 5 Years
2.6,True,True,True,PyTorch,59532, < 5 Years
2.8,True,False,False,TensorFlow,873, < 5 Years
4.6,True,True,True,PyTorch,58565, < 5 Years
2.9,True,True,True,Scikit-learn,74040, < 5 Years
2.1,True,False,False,,59178, < 5 Years
8.3,True,True,True,Scikit-learn,18147,5-10 Years
3.1,True,False,False,Keras,14045, < 5 Years
1.7,True,False,True,PyTorch,3415, < 5 Years
2.2,True,False,False,,3743, < 5 Years
5.5,False,False,False,,60507,5-10 Years
1.6,True,False,False,Scikit-learn,51196, < 5 Years
2.3,True,True,True,Scikit-learn,1146, < 5 Years
8.1,True,True,False,Scikit-learn,1768,5-10 Years
22.7,True,False,False,PyTorch,55474,20-25 Years
2.3,True,False,False,Keras,2206, < 5 Years
17.8,True,False,False,,28926,15-20 Years
0.52,True,False,True,Scikit-learn,74010, < 5 Years
18.3,False,False,True,,70064,15-20 Years
4.7,False,True,True,,139, < 5 Years
0.31,True,False,False,,64855, < 5 Years
4.0,False,False,False,Scikit-learn,58528, < 5 Years
7.1,True,True,False,Scikit-learn,920,5-10 Years
1.8,True,False,True,,8162, < 5 Years
10.5,True,False,True,,206,10-15 Years
1.0,True,False,False,,67129, < 5 Years
27.3,True,False,True,Scikit-learn,158587,25+ Years
0.69,True,False,False,,68992, < 5 Years
0.23,True,False,True,Scikit-learn,36485, < 5 Years
1.7,True,False,True,,55890, < 5 Years
27.8,False,False,False,,50227,25+ Years
4.7,True,True,True,TensorFlow,29098, < 5 Years
2.2,True,False,False,Scikit-learn,3936, < 5 Years
4.2,True,False,True,Keras,53441, < 5 Years
2.6,True,False,False,,51076, < 5 Years
26.9,True,False,False,PyTorch,48252,25+ Years
2.6,True,False,True,PyTorch,155, < 5 Years
1.8,True,False,False,Scikit-learn,125, < 5 Years
20.8,False,False,False,TensorFlow,1070,20-25 Years
26.0,False,True,False,,60235,25+ Years
0.59,False,False,True,,68717, < 5 Years
0.59,True,False,False,Keras,50736, < 5 Years
7.9,False,True,True,,151115,5-10 Years
2.1,True,False,False,PyTorch,50268, < 5 Years
4.2,True,True,False,Keras,888, < 5 Years
0.28,True,True,False,TensorFlow,58385, < 5 Years
3.6,False,False,False,,1476, < 5 Years
2.3,True,False,False,PyTorch,297, < 5 Years
0.64,True,False,False,Scikit-learn,54939, < 5 Years
2.2,True,False,False,Scikit-learn,22256, < 5 Years
0.27,True,False,False,,62161, < 5 Years
3.5,True,False,False,Scikit-learn,56487, < 5 Years
1.4,True,False,True,,6552, < 5 Years
2.6,True,False,False,Scikit-learn,1315, < 5 Years
0.0,False,False,False,,969, < 5 Years
3.0,True,False,True,,53968, < 5 Years
5.9,True,False,True,PyTorch,248155,5-10 Years
0.46,True,False,False,Scikit-learn,55201, < 5 Years
0.9,True,False,False,,73299, < 5 Years
22.3,True,False,False,Keras,34518,20-25 Years
1.1,True,False,False,PyTorch,66750, < 5 Years
0.82,True,False,False,Keras,73771, < 5 Years
3.3,True,False,True,,64826, < 5 Years
5.5,True,True,True,Keras,253382,5-10 Years
1.4,True,False,True,,63621, < 5 Years
0.98,True,False,False,,474, < 5 Years
3.1,True,True,True,PyTorch,71068, < 5 Years
1.4,True,False,False,Keras,63810, < 5 Years
2.1,True,False,True,TensorFlow,332, < 5 Years
6.9,True,False,True,,70423,5-10 Years
1.2,True,True,False,,74512, < 5 Years
4.9,True,True,True,Keras,56346, < 5 Years
